41640|0|3053|DÖNGEL-ALTINKENT-İZMİT-UMUTTEPE
41240|1|3050| SEKA KAMPI -GARAJ DEPOLAMA
51058|0|3048|MUDARLI - OVACIK - KADILLI - CUMAKÖY - MOLLAFENARİ - PELİTLİ - GEBZE - TATLIKUYU KAPALI PAZAR ALANI
41692|1|3043|İZMİT - İHSANİYE
41114|0|3037|KÖRFEZKENT 1-2-3-DERİNCE-SANAYİ
51063|0|3033|TEPECİK -TOKİ - KÖSELER - DEMİRCİLER - HASTANE - TAVŞANCIL
41265|1|2954|UMUTTEPE-OTOGAR - İZMİT - MAŞUKİYE
41280|0|2939|İZMİT OTOGAR-EŞME-SAKARYA ÜNİVERSİTESİ
41614|1|2935|İZMİT - DOĞANTEPE
41499|1|2906|EMNİYET MÜD.- GEBZE - TAVŞANLI
41061|1|2835|KURUÇEŞME TRAMVAY-HATİPKÖY-KULFALLI
51055|1|2819|GÖLCÜK-SELİMİYE-LÜTFİYE-SOFULAR-SENAİYE
41624|0|2795|YUVACIK-DİŞ HASTANESİ-İZMİT
41499|0|2781|TAVŞANLI - GEBZE - EMNİYET MÜD.
41732|0|2751|DEĞİRMENDERE - GÖLCÜK
41081|0|2733|GÜNDOĞDU-ŞEHİR HASTANESİ-TREN GARI
43250|1|2719|SABİHA GÖKÇEN HAVAALANI - GEBZE OTOGAR
41104|1|2710|GÜNEY TERMİNALİ - SOPALI ARAŞTIRMA HASTANESİ-KÖRFEZKENT
41680|0|2691|İHSANİYE-SEYMEN-İZMİT(ESKİ YOL)
51084|1|2642|DİKİLİ-BABALI-CEBECİ-KEFKEN-KURTYERİ-KANDIRA
42081|0|2639|GÜNDOĞDU-BOĞAZOVA CADDESİ-TREN GARI
41205|1|2624|İZMİT-İSTASYON-ATAEVLERİ-BAHÇELİEVLER
41695|0|2612|HİSAREYN-ESENTEPE-YAZLIK-İZMİT
41682|1|2605|GÖLCÜK - İHSANİYE
41507|1|2595|DARICA - NENEHATUN - İSTASYON
41631|1|2579|İZMİT (ESKİ YOL) - BAHÇECİK
41640|1|2579|UMUTTEPE-İZMİT-ALTINKENT-DÖNGEL
41073|1|2555|UMUTTEPE-ARIZLI YURT
41680|1|2532|İZMİT(ESKİ YOL)-SEYMEN-İHSANİYE
41411|1|2529|KİRAZPINAR - İSTASYON
41652|0|2528|YENİKÖY - İZMİT(YENİ YOL)
51060|1|2506|GEBZE-PELİTLİ-MOLLAFENERİ-DENİZLİ-YAĞÇILAR-KARGALI-HATİPLER-DURAKLI-ELBİZLİ
41181|0|2495|AŞAĞI HEREKE-KÜLLÜK-KIŞLADÜZÜ-AŞAĞI HEREKE
41280|1|2492|SAKARYA ÜNİVERSİTESİ-EŞME-İZMİT OTOGAR
51002|1|2477|KANDIRA-DURAÇALI-ÖZBEY-DURAKLI-PINARDÜZÜ-KARAAĞAÇ-AKÇABEYLİ-KOÇUNKÖYÜ-YAYLAPINARI-KEFKEN
41670|0|2439|D.DERE-GÖLCÜK-HİSAREYN-YAZLIK-YENİKÖY-H.BAHÇE
41695|1|2437|İZMİT-YAZLIK-ESENTEPE-HİSAREYN
42065|0|2430|BATI TERMİNALİ – VEHBİ DEMİREL SK.–ÜSTÜN SK.-SERDAR BAYIRI-EĞİTİM KAMPÜSÜ-BATI TERMİNALİ
41010|1|2422|UMUTTEPE-BAYINDIRLIK-OTOGAR
41115|0|2392|KÖRFEZKENT-SOPALI-DERİNCE-ÜÇYOL-UMUTTEPE
41676|1|2344|GÖLCÜK    - HİSAREYN TAŞOCAKLARI
41115|1|2342|UMUTTEPE-ÜÇYOL-DERİNCE-SOPALI-KÖRFEZKENT
41613|0|2321|VEZİRÇİFTLİĞİ - İZMİT
41114|1|2295|SANAYİ-DERİNCE-KÖRFEZKENT 1-2-3
41714|1|2271|DEVLET HAST.-ŞİRİNKÖY-YÜKSEK OKUL-SARAYLI
41265|0|2253|MAŞUKİYE - İZMİT - OTOGAR-UMUTTEPE
51059|1|2248|GEBZE - PELİTLİ - MOLLAFENERİ - DENİZLİ - YAĞÇILAR - KARGALI - AHATLI - TEPEMANAYIR
41020|1|2247|UMUTTEPE-GÜLTEPE-BATI TERMİNALİ
51025|1|2245|KANDIRA-AKÇAOVA-AVDAN-YAĞCILAR-AĞVA
51041|1|2241|İZMİT-KURTDERE-ORTABURUN-HASANCIK
41002|1|2239|ŞEHİR HASTANESİ-YEŞİLOVA-BEKİRDERE-YAHYA KAPTAN
41633|0|2238|YEŞİLKENT - İZMİT(ESKİ YOL)
51047|0|2229|MANCARCI-ZEYTİNBURNU-GEDİKLİ-BAYRAKTAR-İZMİT
41520|0|2213|DARICA MARMARAY-S.SÖĞÜTLER-DARICA-FARABİ-GEBZE
51039|0|2212|YENİCE-ÇAVUŞOĞLU-AMBARCI-GÜVERCİNLİK-İZMİT
41670|1|2192|H.BAHÇE-YENİKÖY-YAZLIK-HİSAREYN-GÖLCÜK-D.DERE
51015|1|2181|İZMİT-CEZAEVİ-AĞAÇAĞIL-AKÇAOVA-AĞVA
51040|1|2176|İZMİT-DAĞKÖY-KOZLUCA-BALÖREN-SULTANİYE
41020|0|2144|BATI TERMİNALİ-GÜLTEPE-UMUTTEPE
51039|1|2144|İZMİT-GÜVERCİNLİK-AMBARCI-ÇAVUŞOĞLU-YENİCE
51038|1|2097|İZMİT-KİRAZOĞLU-AKMEŞE
41006|0|2077|BAĞÇEŞME-ERENLER-İZMİT KENT -ŞEHİR HASTANESİ
41062|1|2074|BİLİM MERKEZİ-ARIZLI
41698|0|2067|İZMİT OTOGAR-Y.KAPTAN-KULLAR-OKULLAR BÖLGESİ-YENİKÖY
51048|0|2067|NASUHLAR-TERZİLER-BULDUK-ÇAĞIRGAN-KAYNARCA-İZMİT
41104|0|2062|KÖRFEZKENT-SOPALI ARAŞTIRMA HASTANESİ - GÜNEY TERMİNALİ
41042|0|2049|C.PARKI-AKÇAKOCA-BAĞÇEŞME-KAYMAZ SOKAK-ÇINARLI CAMİ
41613|1|2015|İZMİT - VEZİRÇİFTLİĞİ
41692|0|2013|İHSANİYE - İZMİT
41698|1|1990|YENİKÖY-KULLAR-KARADENİZLİLER MAH.-Y.KAPTAN-İZMİT OTOGAR
41682|0|1985|İHSANİYE - GÖLCÜK
51046|1|1974|İZMİT-BAYRAKTAR-KABAKÇI
41241|0|1971|ACISU-İZMİT
41305|1|1959|UMUTTEPE - DİLİSKELESİ - BİLİŞİM VADİSİ
41631|0|1955|BAHÇECİK - İZMİT(ESKİ YOL)
41629|1|1920|OKULLAR BÖLGESİ-AYDINKENT-YUVACIK
41045|1|1918|BATI TERMİNALİ-HÜR SOKAK-GÜLTEPE-İZMİT VADİ EVLERİ
42710|1|1915|İZMİT-SİVRİTEPE-DÜZAĞAÇ-SARAYLI-DEĞİRMENDERE
51035|1|1907|KÖRFEZ-BELEN-DEREKÖY-SİPAHİLER-KARAYAKUPLU-SEVİNDİKLİ-KUTLUCA-OSMANLI
41006|1|1904|YEŞİLOVA-ŞEHİR HASTANESİ-İZMİT KENT-ERENLER-BAĞÇEŞME
42115|0|1890|KÖRFEZKENT-SOPALI-ÇENEDAĞ-ÜÇYOL-UMUTTEPE
51052|1|1889|GÖLCÜK-NİMETİYE-HASANEYN
41061|0|1878|KULFALLI-AKPINAR-KURUÇEŞME TRAMVAY
41213|0|1877|SARIMEŞE-KARTEPE KAYMAKAMLIK-İSTASYON-İZMİT
41520|1|1864|GEBZE-FARABİ-DARICA-SIRASÖĞÜTLER-DARICA MARMARAY
41625|0|1864|YUVACIK-AYDINKENT-İZMİT(ESKİ YOL)
41305|0|1842|BİLİŞİM VADİSİ - DİLİSKELESİ - UMUTTEPE
51059|0|1830|TEPEMANAYIR - AHATLI - KARGALI - YAĞCILAR - DENİZLİ - MOLLAFENARİ - PELİTLİ - GEBZE
41240|0|1825|GARAJ DEPOLAMA- SEKA KAMPI
41034|0|1811|ÖZBEK ÇEŞMESİ-BOĞAZOVA-B.DERE-MİLLİ İRADE MEYDANI-SANAYİ
42115|1|1808|UMUTTEPE-ÜÇYOL-ÇENEDAĞ-SOPALI-KÖRFEZKENT
41628|0|1805|YUVACIK-TINAZTEPE-OKULLAR BÖLGESİ
41411|0|1776|İSTASYON - KİRAZPINAR
51040|0|1759|SULTANİYE-BALÖREN-KOZLUCA-DAĞKÖY- İZMİT
51058|1|1741|TATLIKUYU KAPALI PAZAR ALANI - GEBZE - PELİTLİ - MOLLAFENERİ - CUMAKÖY - KADILLI - OVACIK - MUDARLI
51019|1|1738|İZMİT-KİRAZOĞLU-KETENCİLER
41260|0|1714|MAŞUKİYE MERKEZ-ACISU-İSTASYON-İZMİT
41812|1|1689|MESLEK YÜKSEK OKULU-YEŞİL CAMİ-ÇARŞI-KANDIRA TERMİNALİ-K.Y.K KANDIRA YURDU
42650|1|1684|İZMİT-YENİKÖY-SEPETLİPINAR-M.K.E.
41002|0|1653|YAHYAKAPTAN-BEKİRDERE-YEŞİLOVA-ŞEHİR HASTANESİ
42650|0|1649|M.K.E.-SEPETLİPINAR-YENİKÖY-İZMİT
41699|0|1645|SYMBOL AVM - YENİKÖY DEPOLAMA ALANI
41220|0|1632|SARIMEŞE MERKEZ-KÖSEKÖY- HACIHALİM - İZMİT
41261|0|1632|MAŞUKİYE - İZMİT
42525|1|1632|DARICA  -  SIRASÖĞÜTLER  - YAVUZ SELİM - ADLİYE
41621|0|1626|YUVACIK - İZMİT
51041|0|1622|HASANCIK -ORTABURUN-KURTDERE- İZMİT
51002|0|1611|KEFKEN-YAYLAPINAR-KOÇUNÖYÜ-AKÇABEYLİ-KARAAĞAÇ-PINARDÜZÜ-DURAKLI-ÖZBEY-DURAÇALI-KANDIRA
51038|0|1610|AKMEŞE-KİRAZOĞLU-İZMİT
51020|0|1603|EŞMEAHMEDİYE-AVLUBURUN -İZMİT
51044|1|1600|İZMİT-KISALAR-GÜLBAHÇE-MECİDİYE
51080|0|1596|KANDIRA-KURTYERİ-KEFKEN-YAYLAPINARI-AKÇABEYLİ-KARAAĞAÇ
42710|0|1595|DEĞİRMENDERE-SARAYLI-DÜZAĞAÇ-SİVRİTEPE-İZMİT
41530|0|1584|DARICA - GEBZE-İZMİT  - UMUTTEPE
51077|0|1559|KARAMÜRSEL-ÇAMÇUKUR-PAZARKÖY-KARAMÜRSEL
51017|1|1558|İZMİT-SEPETÇİ-ÇAKMAKLAR-TATARAHMET-ÇALCA-AKÇAOVA-TEKSEN
51001|1|1530|KANDIRA-ÇAKIRCALİ-DALCA-BEYCE-KARADİVAN-EĞERCELİ-HACIŞEYH-GEBEŞLER-KUBUZCU-BÖCEKLER-KOCAKAYMAS-CEZAEVİ
51053|1|1509|GÖLCÜK-PANAYIR-NÜZHETİYE
41220|1|1499|İZMİT-HACIHALİM-KÖSEKÖY -SARIMEŞE MERKEZ
41699|1|1496|YENİKÖY DEPOLAMA ALANI - SYMBOL AVM
51015|0|1495|AĞVA-YAĞCILAR-AKÇAOVA -AĞAÇAĞIL-CEZAEVİ-İZMİT
51046|0|1479|KABAKÇI-GEDİKLİ-CİVCİVOĞLU-ZEYTİNBURNU-TEPEKÖY-MANCARCI-BAYRAKTAR-İZMİT
51060|0|1469|ELBİZLİ - DURAKLI - HATİPLER - KARGALI - YAĞCILAR - DENİZLİ - MOLLAFENARİ - PELİTLİ - GEBZE
41530|1|1454|UMUTTEPE - İZMİT - GEBZE - DARICA
41714|0|1449|SARAYLI-ŞİRİNKÖY-YÜKSEKOKUL-DEVLET HAST.
41627|1|1448|İZMİT-TINAZTEPE-YUVACIK
51011|1|1447|KANDIRA-SEYREK-ÇALKÖY-BAĞIRGANLI-PINARLI
51056|1|1443|GÖLCÜK-HAMİDİYE
51081|0|1440|KANDIRA-KURTYERİ-BALLAR-AKÇABEYLİ-KARAAĞAÇ-PINARDÜZÜ
51067|0|1435|PLAJYOLU DEPOLAMA-İZMİT-MANDIRA-ÇUBUKLU OSMANİYE
41242|0|1425|Ş.SULHİYE - İZMİT
51037|1|1425|KÖRFEZ-BELEN-DEREKÖY-SİPAHİLER-HİMMETLİ-ÇIRAKLI-CUMA-ALİHOCALAR-DİKENLİ
51048|1|1424|İZMİT-KAYNARCA-ÇAĞIRCAN-BULDUK-NASUHLAR
41260|1|1419|İZMİT-İSTASYON-ACISU-MAŞUKİYE MERKEZ
51066|0|1418|OTOGAR-YEŞİLOVA-ÇAYIRKÖY-MURATKÖY-TEKKEKÖY-YASSIBAĞ
41683|0|1400|DEVLET HASTANESİ - GÖLCÜK
41045|0|1396|İZMİT VADİ EVLERİ-GÜLTEPE-HÜR SOKAK-BATI TERMİNALİ
41916|1|1396|GÖREVLİ16-GÖREVLİ16
51062|0|1393|TAVŞANCIL - GEBZE
41627|0|1381|YUVACIK-TINAZTEPE-İZMİT
41611|0|1373|KULLAR M.Y.O - İZMİT
41813|0|1362|AKÇAKAYRAN-KANDIRA D. HASTANESİ
51004|1|1360|KANDIRA-AKBAL-BALCI-LOKMANLI-BOZBURUN-PELİTPINARI-SEYİTALİLER İNCECİK-SARICAALİ-SARIAHMETLER-TOPLUCA-ELMACIK-CEZAEVİ
41029|1|1357|KAVANİUM-ALİKAHYA-OTOGAR
51001|0|1351|CEZAEVİ-KOCAKAYMAS-GONCAAYDIN-ÜĞÜMCE-DAVUTLAR-ŞEREFSUNGUR-DELİVELİ-AKÇAĞIL-BÖCEKLER-KUBUZCU- KANDIRA
51029|0|1348|İSHAKÇILAR-ALACALAR-KARAGÖLÜ-ÇAVUŞLU-KARAKADILAR-UMUTTEPE-İZMİT
51049|1|1342|İZMİT-NEBİHOCALAR-GÖKÇLER-SEFERLER-SARIŞEYH-ŞAHİNLER-GIRGIRLAR
51017|0|1329|TEKSEN-AKÇAOVA-ÇALCA-TATARAHMET-ÇAKMAKLAR-SEPETÇİ-İZMİT
41506|1|1324|OTOGAR - TÜBİTAK -  MEZBAHANE -  İSTASYON - DARICA
41901|1|1317|GÖREVLİ1-GÖREVLİ1
41645|0|1306|ALTINKENT-DÖNGEL-İZMİT-UMUTTEPE
41626|1|1294|İZMİT-TED KOLEJİ-ARITMA-YUVACIK
41722|0|1249|DEĞİRMENDE - İZMİT(YENİ YOL)
51065|0|1232|PLAJYOLU DEPOLAMA-İZMİT-ÇUBUKLU BALA-ÇERİBAŞILAR
51026|0|1219|YUVACIK-AKSIĞIN-TEPECİK-SERİNDERE-CAMİDÜZÜ-YUVACIK
41912|1|1212|GÖREVLİ12-GÖREVLİ12
51014|0|1200|BEYLERBEYİ-ANTAPLI-GENCALİ-HACIMAZLI-BOLLU-SAFALI-KANDIRA
51036|1|1159|KÖRFEZ-KALBURCU-ELMACIK-NAİPKÖY-ŞEMSEDDİN
51030|1|1153|İZMİT-TOYLAR-KAŞIKÇI-İSHAKÇILAR
51011|0|1148|PINARLI-BAĞIRGANLI-ÇALKÖY-SEYREK-KANDIRA
51019|0|1146|KETENCİLER-KİRAZOĞLU-İZMİT
51066|1|1141|YASSIBAĞ-TEKKEKÖY-MURATKÖY-ÇAYIRKÖY-YEŞİLOVA-OTOGAR
51006|1|1132|KANDIRA-AKBAL-BALCI-LOKMANLI-BOZBURUN-ÖMERLİ-DÜĞMECİLER-BAĞLICA-KAYMAZ ERİKLİ-ELMACIK-KOCAKAYMAS-TERZİLER-CEZAEVİ
51035|0|1125|OSMANLI-KUTLUCA-SEVİNDİKLİ- KARAYAKUPLU-SİPAHİLER-DEREKÖY-BELEN-KÖRFEZ
41073|0|1121|ARIZLI YURT-UMUTTEPE
51067|1|1121|ÇUBUKLU OSMANİYE-İZMİT-PLAJYOLU DEPOLAMA
41764|1|1105|TEPEKÖY - KARAMÜRSEL TERMİNAL
51014|1|1095|KANDIRA-SAFALI-BOLLU-HACIMAZLI-GENCALİ-ANTAPLI-BEYLERBEYİ
51049|0|1093|GIRGIRLAR-ŞAHİNLER-SARIŞEYH-SEFERLER-GÖKÇELER-NEBİHOCALAR-İZMİT
41434|1|1086|PELİTLİ-YENİ MEZARLIK-GEBZE-TATLIKUYU KAPALI PAZAR
42525|0|1065|KBB GARAJ - Y.SELİM - MARMARAY-S.SÖĞÜTLER - FARABİ - DARICA 
51018|0|1061|SULTANİYE- PAZARÇAYIRI-KESTANELİK DÜZÜ-SERİNLİK-ÖRNEK KÖY-SUADİYE-ARSLANBEY-KARTEPE KAYMAKAMLIK
51037|0|1058|DİKENLİ-ALİHOCALAR-CUMA-ÇIRAKLI-HİMMETLİ-SİPAHİLER-DEREKÖY-BELEN-KÖRFEZ
51016|1|1037|KANDIRA-HEDİYELİ-AKÇAOVA-TEKSEN
41614|0|1025|DOĞANTEPE - İZMİT
41062|0|1024|ARIZLI-BİLİM MERKEZİ
51025|0|1011|AĞVA-YAĞCILAR-AVDAN-AKÇAOVA-KANDIRA
51062|1|984|GEBZE - TAVŞANCIL
51045|1|983|İZMİT-KULOĞLU-ORHANİYE-ARPALIK İHSANİYE
51051|1|967|GÖLCÜK-SİRETİYE-ÜMMİYE-MAMURİYE-ESKİFERADİYE
41007|1|961|ŞEHİR HASTANESİ-OTOGAR
51024|1|961|İZMİT-BAĞIRGANLI
51065|1|959|ÇERİBAŞILAR-ÇUBUKLU BALA-İZMİT-PLAJYOLU DEPOLAMA
51061|0|957|SELİMİYE-GÖLCÜK
41733|1|944|GÖLCÜK-DEĞİRMENDERE
51006|0|943|CEZAEVİ-AKÇAKESE-PİRCELER-TERZİLER-KAYMAZ ERİKLİ-BAĞLICA-DÜĞMECİLER-BOZBURUN-LOKMANLI -BALCI-AKBAL-KANDIRA
43650|0|938|YENİKÖY-KOSTÜ-İZMİT
51004|0|937|CEZAEVİ- KOCAKAYMAS-ELMACIK-TOPLUCA-SARIAHMETLER-SARICAALİ-SEYİTALİLER İNCECİK-KANDIRA
51053|0|937|NÜZHETİYE- PANAYIR-GÖLCÜK
51029|1|935|İZMİT-UMUTTEPE-KARAKADILAR-ÇACUŞLU-KARAGÖLLÜ-ALACALAR-İSHAKÇILAR
51005|1|933|KANDIRA-AKBAL-ESENTEPE-BALCI-KANATLAR
51012|1|928|KANDIRA-KAYPOLU-M.ERİKLİ-BELEN-ÇERÇİLİ
41812|0|921|K.Y.K KANDIRA YURDU-KANDIRA TERMİNALİ-ÇARŞI-YEŞİL CAMİ-MESLEK YÜKSEK OKULU
51034|1|913|İZMİT-TAHTALI-TURGUTLAR
42450|0|904|GEBZE MARMARAY - DARICA - OSMANGAZİ - NENEHATUN - GEBZE MARMARAY
51007|0|904|KANDIRA-HÜDAVERDİLER-SEPETÇİ-TOPLUCA-KIRKARMUT-SUCUALİ-DÖNGELLİ-FERİZLİ-SÜLLÜ-KANDIRA
51044|0|902|MECİDİYE-GÜLBAHÇE-KISALAR-İZMİT
51003|1|893|KANDIRA-SÜLLÜSAPAĞI-YUSUFÇA-KATÇALI MEVKİ-SARNIÇLAR
51054|1|880|GÖLCÜK-İCADİYE-ŞEVKETİYE-MESRURİYE-AYVAZPINARI
51007|1|878|KANDIRA-SÜLLÜ-FERİZLİ-DÖNGELLİ-KIRKARMUT-TOPLUCA-KORUKLAR-SEPETÇİ-HÜDAVERDİLER-KANDIRA
51021|1|877|GÖLCÜK-FERADİYE
41011|1|875|ERENLER-İZMİT KENT-VALİLİK-DOĞUKIŞLA
51054|0|875|AYVAZPINARI-MESRURİYE-ŞEVKETİYE-İCADİYE- GÖLCÜK
43450|0|865|GEBZE MARMARAY-FATİH D.H.-YENİ ÇARŞI-GEBZE CENTER-M.PAŞA CAMİ
51018|1|862|KARTEPE KAYMAKAMLIK-ARSLANBEY-SUADİYE-ÖRNEK KÖY-SERİNLİK-KESTANELİK DÜZÜ-PAZARÇAYIRI-SULTANİYE
51034|0|848|TURGUTLAR-TAHTALI-İZMİT
51003|0|847|SARNIÇLAR- KATÇALI MEVKİ-YUSUFÇA-SÜLLÜ SAPAĞI- KANDIRA
51056|0|820|HAMİDİYE- GÖLCÜK
51024|0|816|BAĞIRGANLI-İZMİT
41417|1|813|YENİKENT - İNÖNÜ - M.PAŞA - FATİH D.H. - İSTASYON
51047|1|798|İZMİT-BAYRAKTAR-KABAKÇI
41192|0|795|HEREKE-TAVŞANCIL KAYAPINAR
51064|0|788|DİLİSKELESİ - DİLOVASI - ÇERKEŞLİ - İMES - KÖSELER - MERMERCİLER
51050|0|787|BÖĞÜRGEN-SÜVERLER-ÇULCULAR-SEPETÇİ-İZMİT
51013|1|779|KANDIRA-HEDİYELİ-BALABAN-HACILAR
41434|0|777|TATLIKUYU KAPALI PAZAR-GEBZE-YENİ MEZARLIK-PELİTLİ
41043|0|773|BATI TERMİNALİ-UMUTTEPE
41615|1|753|İZMİT - KULLAR MERKEZ
41417|0|744|İSTASYON - FATİH D.H. - M.PAŞA - İNÖNÜ - ADLİYE - YENİKENT
41069|0|743|İZMİT BATI TERMİNALİ-SARICALAR-SEKBANLI-KABAOĞLU
41645|1|742|UMUTTEPE-İZMİT-DÖNGEL-ALTINKENT
41506|0|740|DARICA - İSTASYON - MEZBAHANE - TÜBİTAK -  OTOGAR
41662|1|736|İZMİT(YENİ YOL) - SEPETLİPINAR
41067|1|734|SEKBANLI- SEKA PARK - BATI TERMİNALİ
41005|0|720|BATI TERMİNALİ-GÜLTEPE-TÜYSÜZLER-ŞEHİR HASTANESİ
43650|1|708|İZMİT-KOSTÜ-YENİKÖY
41192|1|704|TAVŞANCIL KAYAPINAR-HEREKE
51061|1|703|GÖLCÜK-SELİMİYE
41043|1|678|UMUTTEPE-BATI TERMİNALİ
41404|0|664|BEYLİKBAĞI - HASKÖY SAN.SİT.
41067|0|651|BATI TERMİNALİ - SEKA PARK - SEKBANLI 
51052|0|634|HASANEYN- NİMETİYE-GÖLCÜK
51081|1|632|PINARDÜZÜ-KARAAĞAÇ-AKÇABEYLİ-BALLAR-KURTYERİ-KANDIRA
41005|1|631|ŞEHİR HASTANESİ-TÜYSÜZLER-GÜLTEPE-BATI TERMİNALİ
41733|0|626|DEĞİRMENDERE-GÖLCÜK
51051|0|624|ESKİFERADİYE-MAMURİYE-ÜMMİYE-SIRETİYE-GÖLCÜK
41806|0|581|KANDIRA-İZMİT
51050|1|581|İZMİT-SEPETÇİ-ÇULCULAR-SÜVERLER-BÖĞÜRGEN
51012|0|578|ÇERÇİLİ-BELEN-M.ERİKLİ-KAYPOLU-KANDIRA
51064|1|561|MERMERCİLER - KÖSELER - İMES - ÇERKEŞLİ - DİLOVASI - DİLİSKELESİ  
41404|1|555|HASKÖY SAN.SİT.- BEYLİKBAĞI
51027|0|553|YUVACIK-KAZANDERE-SERVETİYE CAMİ
51021|0|531|FERADİYE-GÖLCÜK
51080|1|517|KARAAĞAÇ-AKÇABEYLİ-YAYLAPINARI-KEFKEN-KURTYERİ-KANDIRA
51031|1|500|İZMİT-GEREDELİ-İSHAKÇILAR
51013|0|499|HACILAR-BALABAN-HEDİYELİ-KANDIRA
51016|0|494|TEKSEN-AKÇAOVA-HEDİYELİ-KANDIRA
51057|0|494|ERİKLİTEPE-İRŞADİYE-GÖLCÜK
41676|0|492|HİSAREYN  TAŞOCAKLARI- GÖLCÜK
51036|0|488|ŞEMSEDDİN-NAİPKÖY-ELMACIK-KALBURCU-KÖRFEZ
41069|1|478|KABAOĞLU-SEKBANLI-SARICALAR-İZMİT BATI TERMİNALİ
41420|0|478|YENİ ADLİYE - TOPÇULAR IŞIKLAR - İSTASYON - DARICA
41626|0|459|YUVACIK-ARITMA-TED KOLEJİ-İZMİT
41806|1|455|İZMİT-KANDIRA
41662|0|450|SEPETLİPINAR - İZMİT(YENİ YOL)
51031|0|450|İSHAÇILAR-GEREDELİ-İZMİT
41405|1|444|UMUTTEPE-İZMİT-ÖZGÜNKENT
51032|0|434|İSHAKÇILAR-TURAŞ
51022|1|430|KARAMÜRSEL-OSMANİYE
51030|0|423|İSHAKÇILAR-KAŞIKÇI-TOYLAR-İZMİT
51045|0|418|ARPALIK İHSANİYE-ORHANİYE-KULOĞLU-İZMİT
41917|1|414|KÖRFEZ GARAJ-PLAJYOLU GARAJ
41644|1|411|İZMİT (YENİ YOL) - KARŞIYAKA
41629|0|408|YUVACIK-AYDINKENT-OKULLAR BÖLGESİ
41405|0|406|ÖZGÜNKENT-İZMİT-UMUTTEPE
51022|0|404|OSMANİYE-KARAMÜRSEL
51010|0|398|KANDIRA-DOĞANCILI-KANDIRA
51057|1|397|GÖLCÜK-İRŞADİYE-ERİKLİTEPE
41740|1|348|İZMİT-GÖLCÜK-DEĞİRMENDERE-HALIDERE-ULAŞLI (ESKİ YOL)
41299|0|334|SUADİYE- ARSLANBEY- KÖSEKÖY
41902|0|333|GÖREVLİ2-GÖREVLİ2
41408|0|308|ESKİHİSAR - GEBZE - GENÇLİK CAD.
41901|0|302|GÖREVLİ1-GÖREVLİ1
42490|1|277|GEBZE TEKNİK ÜNİVERSİTESİ - MUALLİMKÖY KYK YURDU
51005|0|268|KANATLAR-BALCI-ESENTEPE-AKBAL-KANDIRA
41299|1|257|KÖSEKÖY- ARSLANBEY- SUADİYE
41016|1|251|ERENLER-IZMIT KENT-SANTRAL-BULVAR-DOGUKISLA
41740|0|243|ULAŞLI-HALIDERE-DEĞİRMENDERE-GÖLCÜK-İZMİT (ESKİ YOL)
51033|1|238|DERİNCE-İSHAKÇILAR
51023|1|232|KARAMÜRSEL-NUSRETİYE-SAFİYE-SULUDERE
51033|0|214|İSHAKÇILAR-DERİNCE
41644|0|211|KARŞIYAKA - İZMİT(YENİ YOL)
41429|0|195|M.TEPE-B.BAĞI-O.GAZİ TREN İST.
51023|0|193|SULUDERE-SAFİYE-NUSRETİYE-KARAMÜRSEL
41906|1|148|GÖREVLİ6-GÖREVLİ6
41408|1|127|GENÇLİK CAD. - GEBZE - ESKİHİSAR
61002|1|121|DERBENT TELEFERİK-ACISU
41181|1|120|KIŞLADÜZÜ-AŞAGI HEREKE
41420|1|116|DARICA - İSTASYON - TOPÇULAR IŞIKLAR - YENİ ADLİYE
51055|0|108|SENAİYE-SOFULAR-LÜTFİYE-SELİMİYE-GÖLCÜK
41429|1|89|O.GAZİ TREN İST.-B.BAĞI-M.TEPE
41616|1|84|BAŞİSKELE OKULLAR BÖLGESİ-TÜPRAŞ LİSESİ-VEZİRÇİFTLİĞİ
42490|0|81|MUALLİMKÖY KYK YURDU - GEBZE TEKNİK ÜNİVERSİTESİ
41637|0|69|YEŞİLKENT-İZMİT
41764|0|67|KARAMÜRSEL TERMİNAL-TEPEKÖY
41639|1|54|PAŞADAĞ A.LİSESİ-BAHÇECİK
41209|0|49|MAŞUKİYE-ARSLANBEY
41615|0|43|KULLAR MERKEZ- İZMİT
41678|1|37|GÖLCÜK - HİSAREYN
41910|1|31|GÖREVLİ10-GÖREVLİ10
51010|1|27|KÜME EVLER MEVKİ-TASVİRE HÜRŞİT GÜNEŞ ORTAOKULU
41639|0|26|BAHÇECİK-PAŞADAĞ A.LİSESİ
41279|0|23|BALABAN-DERBENT-MAŞUKİYE-KÖSEKÖY
41678|0|18|HİSAREYN - GÖLCÜK
41643|0|14|KARŞIYAKA - İZMİT(ESKİ YOL)
41616|0|12|VEZİRÇİFTLİĞİ-TÜPRAŞ LİSESİ-BAŞİSKELE OKULLAR BÖLGESİ
41279|1|11|KÖSEKÖY-MAŞUKİYE-DERBENT-BALABAN
41209|1|8|ARSLANBEY-MAŞUKİYE
41637|1|3|İZMİT-YEŞİLKENT
41903|1|1|GÖREVLİ3-GÖREVLİ3
