44476|41 J 0264|1751
12036|41 M 9021|1750
48040|41 HO 2120|1750
44673|41 HO 1539|1749
44369|41 J 0142|1748
67024|41 HO 6417|1748
41566|41 AIG 566|1748
42641|41 J 4278|1745
42627|41 J 4264|1745
42518|41 J 4290|1744
44484|41 J 0214|1744
41403|41 BR 403|1744
36067|41 HO 2015|1743
49070|41 J 7022|1742
47586|41 J 0490|1741
33021|41 GG 313|1739
49145|41 J 7032|1738
17026|41 HO 6135|1738
22028|41 HO 2045|1737
41577|41 AIG 577|1736
13050|41 RS 497|1733
35138|41 HO 6108|1733
47237|41 J 0407|1729
44531|41 J 0261|1729
42299|41 J 4212|1728
13016|41 HO 5517|1728
45005|41 HO 1809|1727
41368|41 BR 368|1727
41218|41 BR 218|1724
41209|41 BR 209|1724
12026|41 M 9011|1723
45002|41 HO 1812|1723
47573|41 J 0494|1721
37019|41 AC 282|1720
44689|41 HO 1586|1718
12088|41 M 9027|1717
42452|41 J 4349|1716
44573|41 HO 1530|1715
39003|41 J 3207|1714
44375|41 J 0080|1714
44664|41 HO 1139|1712
25113|41 GH 512|1712
42013|41 J 4227|1710
44219|41 J 0219|1710
42722|41 J 4110|1709
44595|41 J 0291|1709
67068|41 HO 2515|1709
44391|41 HO 1506|1709
67047|41 HO 2551|1706
41045|41 HG 645|1706
29002|41 H 2710|1705
44206|41 J 0206|1704
49072|41 F 8272|1704
19035|41 HO 5621|1703
67018|41 J 3236|1701
25521|41 M 8041|1699
42172|41 J 4038|1699
44523|41 J 0209|1697
44655|41 J 0171|1697
29050|41 E 0918|1697
48046|41 NM 064|1696
13026|41 PA 253|1694
42563|41 J 4052|1694
48137|41 HO 2055|1694
41678|41 ALL 678|1694
19053|41 HO 5625|1691
38090|41 HO 1807|1691
47604|41 HO 1708|1690
41146|41 PN 146|1688
42642|41 J 4279|1687
35112|41 GD 658|1686
49109|41 HO 3027|1685
41214|41 BR 214|1685
41275|41 BR 275|1684
33029|41 H 3289|1683
41782|41 AUJ 782|1682
49034|41 B 1513|1681
48114|41 J 2010|1680
44471|41 J 0223|1680
28047|41 HO 5567|1680
25052|41 J 3292|1678
47095|41 J 0423|1678
12071|41 M 9004|1677
44564|41 J 0297|1677
13055|41 HO 5526|1677
13034|41 HO 5514|1677
36018|41 HF 061|1677
13052|41 HO 5522|1676
44345|41 HO 1552|1676
49038|41 R 3420|1675
47277|41 J 0419|1675
19050|41 HO 5632|1675
19028|41 HO 5620|1675
41608|41 AIG 608|1675
42461|41 J 4298|1674
25124|41 K 0490|1673
48018|41 HO 2123|1671
44193|41 HO 1647|1671
41407|41 BR 407|1671
42628|41 J 4265|1670
41388|41 BR 388|1668
19052|41 HO 5612|1667
49117|41 HO 3046|1667
42336|41 J 4196|1665
49150|41 HO 3106|1662
38109|41 HO 1305|1662
41413|41 BR 413|1662
38082|41 HO 1792|1661
44670|41 HO 1592|1660
49184|41 HO 3056|1659
44519|41 HO 1538|1659
41418|41 BR 418|1659
29061|41 K 0021|1658
41282|41 BR 282|1658
44152|41 J 0152|1657
44130|41 HO 1597|1657
44561|41 HO 1615|1655
42710|41 J 4353|1654
41784|41 AUJ 784|1654
44242|41 J 0242|1651
19020|41 NT 571|1650
44250|41 J 0250|1650
42797|41 HO 4090|1649
44218|41 HO 1665|1648
41682|41 ALL 682|1648
33013|41 J 3083|1647
49048|41 HO 3013|1645
47215|41 J 0448|1644
44181|41 J 0181|1644
13012|41 HO 5540|1643
38055|41 HO 1796|1642
47269|41 HO 1765|1642
35125|41 UH 307|1640
44502|41 HO 1884|1639
47131|41 HO 1775|1639
41700|41 ALL 700|1639
42672|41 J 4302|1638
44253|41 J 0253|1638
19054|41 HO 5622|1637
13048|41 HO 5515|1637
44596|41 HO 1936|1637
13064|41 HO 5518|1636
67023|41 AHN 669|1636
13060|41 HO 5503|1635
25134|41 K 7070|1634
44629|41 HO 1819|1634
35146|41 HO 6098|1633
42632|41 J 4269|1632
44213|41 J 0213|1632
48042|41 J 2032|1628
13013|41 HO 5546|1627
35123|41 TZ 114|1626
49077|41 HO 3049|1626
41268|41 BR 268|1626
45039|41 J 0517|1622
41215|41 BR 215|1620
29021|41 E 0258|1619
44110|41 J 0110|1618
44088|41 J 0088|1618
35139|41 HO 6102|1618
41396|41 BR 396|1616
44404|41 J 0313|1614
35012|41 HO 6090|1614
49165|41 J 7077|1613
41653|41 ALL 653|1613
35137|41 HO 6112|1609
25027|41 E 2741|1609
22050|41 HO 2048|1608
47070|41 J 0399|1606
36022|41 KK 254|1605
42107|41 J 4106|1605
44662|41 J 0138|1604
45040|41 HO 1815|1604
41259|41 BR 259|1603
35143|41 HO 6107|1602
19047|41 HO 5611|1601
47602|41 HO 1759|1601
44647|41 J 0187|1600
49181|41 HO 3108|1598
49030|41 HO 3008|1598
24020|41 HO 2138|1598
47203|41 HO 1750|1596
49169|41 HO 3095|1595
49020|41 J 7104|1594
44487|41 J 0173|1594
26092|41 M 5046|1592
49079|41 HO 3062|1592
36065|41 HO 2016|1592
48104|41 J 2005|1590
41690|41 ALL 690|1589
42800|41 HO 5012|1586
37013|41 HO 2154|1586
67013|41 ABL 671|1586
35056|41 GH 863|1585
41159|41 PN 208|1584
42735|41 J 4257|1583
47054|41 J 0383|1581
49008|41 R 3276|1580
42454|41 J 4351|1580
44616|41 J 0134|1579
44687|41 HO 1577|1579
25133|41 J 3253|1578
35017|41 HO 6093|1577
17053|41 J 3007|1576
44553|41 J 0308|1573
13039|41 AL 162|1573
41261|41 BR 261|1572
44179|41 J 0179|1571
47008|41 J 0337|1569
47094|41 J 0422|1567
44634|41 J 0094|1567
41235|41 BR 235|1567
41539|41 AIG 539|1565
10165|41 VV 761|1564
41415|41 BR 415|1564
44456|41 J 0259|1563
44161|41 J 0161|1563
12085|41 M 9010|1562
42333|41 J 4193|1562
47566|41 J 0393|1562
49099|41 HO 3051|1561
42789|41 J 4143|1559
48110|41 J 2088|1559
42009|41 HO 4429|1559
12074|41 M 9020|1558
42083|41 J 4166|1558
42778|41 J 4011|1558
49017|41 B 0575|1558
19046|41 SL 453|1556
35135|41 H 7117|1556
35004|41 RS 580|1554
25520|41 M 8044|1553
42591|41 J 4174|1552
49141|41 HO 3075|1547
44325|41 J 0316|1546
45033|41 HO 1948|1545
44648|41 J 0036|1544
10108|41 ASZ 385|1544
37052|41 HO 2145|1542
47518|41 J 0496|1541
44469|41 J 0286|1541
44146|41 J 0146|1541
21057|41 HO 2159|1541
49157|41 F 1123|1541
47272|41 HO 1744|1540
47250|41 HO 1717|1540
42783|41 HO 4087|1538
41668|41 ALL 668|1537
35087|41 KP 853|1536
49178|41 HO 3031|1536
42702|41 J 4103|1534
44163|41 J 0163|1534
44585|41 J 0210|1533
13024|41 FY 053|1532
25035| 41 J 3251|1531
49039|41 HO 3043|1530
67012|41 HO 2511|1530
15006|41 RE 052|1529
36031|41 ADT 836|1529
42779|41 J 4010|1528
12093|41 M 9028|1527
41351|41 BR 351|1526
49149|41 HO 3006|1524
47531|41 J 0474|1521
44299|41 J 0299|1521
41298|41 BR 298|1521
44611|41 HO 1625|1518
41709|41 ALL 709|1518
41217|41 BR 217|1513
42794|41 HO 4073|1512
41305|41 BR 305|1512
44271|41 J 0271|1510
17005|41 HO 6127|1510
49001|41 HO 3028|1510
48091|41 HO 2122|1510
41366|41 BR 366|1510
19022|41 HO 5618|1509
47239|41 J 0416|1507
44498|41 HO 1889|1506
41657|41 ALL 657|1506
22036|41 ALE 699|1506
44517|41 HO 1848|1505
41287|41 BR 287|1505
13070|41 HO 5520|1504
10310|41 HO 4409|1504
47102|41 HO 1753|1504
49183|41 HO 3054|1503
10210|41 AGE 177|1502
49073|41 HO 3088|1501
21067|41 LB 855|1500
44418|41 J 0198|1500
41024|41 HB 624|1500
26010|41 J 3044|1498
67059|41 HO 1344|1498
21070|41 PG 761|1496
26091|41 HO 6016|1496
26065|41 HO 6015|1496
24003|41 NC 004|1495
44249|41 J 0249|1495
44580|41 HO 1566|1495
49179|41 HO 3110|1492
41038|41 HB 638|1492
44396|41 J 0278|1489
41241|41 BR 241|1489
41213|41 BR 213|1487
41201|41 BR 201|1487
67005|41 HO 2510|1486
10196|41 R 7683|1484
44656|41 HO 1504|1484
25512|41 M 8047|1483
44207|41 J 0207|1483
15012|41 HO 6037|1479
35126|41 E 8886|1479
42734|41 J 4261|1476
44505|41 J 0029|1476
49142|41 HO 3024|1476
44349|41 HO 1931|1476
38111|41 HO 1800|1476
47244|41 HO 1755|1474
44296|41 HO 1912|1473
48020|41 AOG 296|1471
25094|41 K 0302|1469
41243|41 BR 243|1468
44287|41 J 0287|1467
33006|41 GG 016|1467
44182|41 J 0182|1466
44229|41 J 0229|1464
44344|41 J 0078|1462
17062|41 M 5038|1461
26044|41 J 3043|1461
47001|41 HO 1674|1461
26033|41 HO 6406|1460
49164|41 HO 3020|1459
21025|41 B 0409|1459
49064|41 HO 3069|1457
67064|41 HO 2516|1457
47578|41 J 0488|1456
42315|41 J 4218|1454
44307|41 J 0307|1454
44076|41 J 0076|1453
35142|41 HO 6095|1452
38106|41 HO 1793|1452
49052|41 F 9515|1452
19045|41 HO 5634|1451
45027|41 J 0519|1450
49144|41 HO 3038|1450
49118|41 HO 3029|1450
17073|41 M 5031|1449
44674|41 HO 1547|1448
26017|41 AEH 169|1446
44559|41 J 0269|1443
41544|41 AIG 544|1443
37014|41 HO 2150|1442
67008|41 HO 2519|1441
45022|41 J 0511|1440
12054|41 M 9017|1439
25068|41 J 3270|1439
47249|41 J 0466|1438
42590|41 HO 4421|1437
35096|41 GG 029|1436
47267|41 J 0352|1435
47236|41 HO 1749|1433
13062|41 RE 962|1432
48111|41 J 2089|1431
44609|41 HO 1549|1431
41780|41 AUJ 780|1430
13040|41 HO 5507|1429
44678|41 HO 1512|1428
47254|41 HO 1690|1427
49018|41 J 7004|1426
67050|41 ABD 723|1426
17003|41 J 3003|1424
44285|41 J 0285|1424
44356|41 J 0170|1424
23017|41 SD 870|1421
25001|41 K 9111|1421
67066|41 HO 1321|1420
45038|41 HO 1811|1416
47096|41 J 0424|1415
44046|41 J 0046|1415
42219|41 HO 3911|1415
49029|41 HO 3084|1415
44466|41 J 0208|1414
36011|41 RS 448|1413
42383|41 J 4259 |1413
12080|41 M 9007|1412
43154|41 J 6002|1412
48024|41 J 2027|1412
44633|41 HO 1626|1412
42451|41 J 4347|1411
45006|41 J 0328|1411
67060|41 AGR 655|1411
26026|41 M 5035|1410
44240|41 J 0240|1410
35144|41 HO 6100|1410
45007|41 J 0329|1409
29026|41 GH 547|1409
35047|41 E 9979|1409
47148|41 J 0359|1408
49177|41 HO 3019|1408
41501|41 AIG 501|1406
25044|41 K 2773|1404
41212|41 BR 212|1403
49007|41 J 7102|1402
49166|41 HO 3080|1402
10187|41 VZ 011|1401
45025|41 HO 1937|1401
35035|41 HO 6103|1396
33030|41 H 3288|1395
41660|41 ALL 660|1395
44098|41 J 0098|1394
48145|41 HO 2053|1394
44599|41 HO 1513|1392
26023|41 GD 860|1391
19041|41 HO 5619|1390
42124|41 J 4092|1388
49094|41 FH 788|1387
10160|41 ACC 891|1386
47121|41 J 0449|1385
44323|41 J 0317|1385
42502|41 J 4294|1384
47594|41 J 0191|1384
41232|41 BR 232|1384
12023|41 M 9008|1381
44565|41 HO 1904|1380
35141|41 ABR 908|1380
45015|41 J 0515|1379
47152|41 HO 1723|1379
44613|41 HO 1650|1379
23028|41 HO 2033|1377
42579|41 J 4168|1375
39013|41 J 3208|1374
26081|41 J 3056|1374
38019|41 EB 052|1374
44334|41 HO 1874|1373
19025|41 BF 949|1373
48076|41 HO 2105|1372
48149|41 HO 2104|1371
44311|41 J 0311|1370
44382|41 J 0188|1369
42014|41 J 4228|1368
44310|41 J 0310|1368
44100|41 HO 1575|1368
25125|41 J 3259|1367
67062|41 HO 2513|1365
41645|41 AKN 645|1362
17069|41 HO 6148|1361
44512|41 HO 1917|1361
22034|41 NT 056|1360
48109|41 J 2090|1357
44395|41 J 0038|1357
45034|41 HO 1940|1357
25131|41 ALN 679|1355
35140|41 ACD 041|1355
21071|41 LG 155|1354
49171|41 HO 3037|1350
41771|41 ATT 771|1350
44373|41 J 0234|1349
41242|41 BR 242|1349
26020|41 ALG 615|1349
35134|41 HO 6088|1348
12041|41 M 9026|1345
49087|41 J 7059|1345
35129|41 E 7477|1345
49174|41 HO 3030|1344
47587|41 HO 1098|1344
41352|41 BR 352|1344
48059|41 BN 075|1344
25122|41 AEJ 431|1344
16014|41 HO 1330|1342
19043|41 HO 5626|1341
44003|41 J 0003|1340
35085|41 HO 6075|1340
36063|41 HO 2026|1340
44255|41 J 0255|1337
35119|41 HO 6087|1333
49167|41 J 7098|1331
35084|41 GG 753|1331
41294|41 BR 294|1331
25516|41 M 8040|1330
67046|41 HO 2547|1330
48038|41 ANP 545|1329
47582|41 J 0366|1328
49097|41 HO 3096|1327
49016|41 NL 367|1325
67036|41 AIE 014|1325
49172|41 HO 3078|1323
47245|41 HO 1678|1323
41447|41 AJR 962|1320
48115|41 HO 2078|1319
47196|41 J 0403|1318
44318|41 J 0318|1318
44239|41 HO 1855|1316
41255|41 BR 255|1316
26088|41 HO 6013|1315
49089|41 F 7359|1313
35116|41 HO 6084|1312
44157|41 HO 1618|1310
67009|41 HO 2514|1309
48058|41 J 2075|1308
22049|41 DF 218|1308
41231|41 BR 231|1307
19042|41 HO 5616|1305
47273|41 HO 1778|1302
41025|41 HB 625|1301
25119|41 GD 052|1300
38086|41 DJ 581|1297
67016|41 HO 2554|1295
13061|41 HO 5502|1293
49060|41 HO 3066|1292
26068|41 ADU 581|1292
49170|41 J 7036|1290
35099|41 GK 829|1285
41505|41 AIG 505|1284
48150|41 HO 2130|1281
44463|41 J 0289|1280
41216|41 BR 216|1279
41688|41 ALL 688|1278
48090|41 J 2050|1277
13004|41 HO 5541|1277
47061|41 J 0390|1274
41289|41 BR 289|1274
42340|41 J 4201|1273
29008|41 NH 355|1271
25041|41 J 3272|1271
47151|41 J 0444|1271
26079|41 HO 6133|1268
44688|41 HO 1620|1268
16012|41 HO 1326|1268
42296|41 J 4202|1266
47187|41 J 0409|1266
36014|41 HO 2014|1266
21036|41 SL 925|1265
12082|41 M 9019|1265
26036|41 M 5059|1264
47007|41 J 0336|1264
45029|41 HO 1814|1263
41561|41 AIG 561|1261
26083|41 ALG 058|1260
19026|41 HO 5615|1259
36019|41 LD 066|1257
13058|41 HO 5531|1257
44257|41 HO 1873|1257
41151|41 PN 165|1254
38101|41 DC 870|1253
67011|41 HO 2512|1252
48048|41 HO 2094|1252
10180|41 US 269|1250
44632|41 J 0217|1248
25051|41 J 3268|1246
47132|41 J 0461|1244
44284|41 J 0284|1241
12091|41 M 9030|1240
41651|41 ALL 651|1238
24001|41 HO 2131|1236
44587|41 J 0087|1234
67516|41 AFE 449|1234
23014|41 RP 138|1233
44661|41 J 0050|1233
35094|41 GG 880|1233
48112|41 J 2019|1232
47108|41 J 0436|1232
17016|41 HO 6040|1231
37027|41 HO 2144|1231
67044|41 HO 2552|1230
37048|41 KR 847|1229
44276|41 J 0276|1229
10171|41 AUK 603|1228
49006|41 HO 3048|1227
67514|41 HO 1286|1225
47185|41 J 0364|1224
25135|41 HO 6555|1224
35132|41 HO 6106|1224
49134|41 HO 3086|1224
26095|41 HO 6001|1223
12075|41 M 9034|1222
10301|41 HO 4400|1220
47583|41 HO 1696|1216
41258|41 BR 258|1215
44495|41 J 0270|1211
48056|41 HO 2103|1210
48101|41 AIT 135|1208
47579|41 J 0365|1206
22015|41 AEM 771|1206
44129|41 J 0129|1204
47168|41 HO 1692|1204
37004|41 LD 040|1203
17080|41 HO 6141|1203
48146|41 HO 2111|1203
47128|41 J 0456|1201
67043|41 HO 2550|1201
25511|41 M 8031|1200
48080|41 ALM 390|1200
48095|41 AJT 921|1200
42561|41 J 4169|1199
41148|41 PN 148|1194
26008|41 HO 6402|1193
41220|41 BR 220|1192
45032|41 J 0510|1191
41425|41 BR 425|1190
47260|41 J 0338|1189
26030|41 M 5042|1187
44659|41 J 0107|1187
26094|41 HO 6007|1185
42772|41 J 4012|1182
44550|41 J 0314|1182
19051|41 HO 5613|1182
24014|41 J 2083|1180
48129|41 YY 844|1179
38099|41 RC 852|1179
44140|41 HO 1606|1178
33026|41 GG 012|1177
49068|41 SF 504|1175
37025|41 SD 632|1175
22051|41 HO 2037|1175
25055|41 ALF 265|1175
42221|41 J 4172|1173
47110|41 J 0438|1173
22044|41 HO 2040|1173
49058|41 HO 3041|1172
44606|41 HO 1632|1172
13032|41 HO 5506|1171
21034|41 LG 128|1169
41398|41 BR 398|1166
17039|41 J 3008|1162
17061|41 HO 6416|1159
48055|41 J 2022|1158
44371|41 J 0045|1158
37050|41 HS 193|1158
13072|41 HO 5544|1155
44672|41 HO 1580|1154
26074|41 AEE 355|1154
12086|41 M 9012|1151
23018|41 RU 417|1150
26089|A41 HO 6003|1149
44556|41 J 0277|1149
44478|41 HO 1847|1149
25059|41 AEM 350|1148
41655|41 ALL 655|1147
47539|41 J 0499|1146
18031|41 HO 5550|1145
67033|41 ACM 030|1140
49143|41 F 9837|1139
10192|41 ADS 212|1138
49182|41 HO 3018|1134
17067|41 HO 6039|1131
49051|41 HO 3058|1131
44064|41 J 0064|1127
17070|41 HO 6413|1127
48144|41 HO 2087|1123
26056|41 H 5499|1123
17022|41 J 3002|1122
41274|41 BR 274|1121
49147|41 J 7061|1120
67067|41 AJB 797|1118
18023|41 AIY 140|1113
10109|41 TG 990|1110
26090|41 HO 6010|1110
37007|41 RT 769|1109
44675|41 HO 1510|1108
44058|41 J 0058|1107
48053|41 HO 2075|1106
42363|41 J 4177|1105
42732|41 J 4162|1103
44390|41 J 0062|1103
44252|41 J 0252|1102
44540|41 J 0133|1101
44449|41 J 0280|1100
22001|41 AEK 140|1100
10122|34 KP 4974|1097
44312|41 HO 1928|1095
67072|41 HO 2500|1094
49054|41 HO 3087|1090
67020|41 HO 2546|1089
44480|41 J 0300|1088
47603|41 HO 1772|1088
41250|41 BR 250|1087
44646|41 J 0265|1083
41783|41 AUJ 783|1083
36066|41 HO 2017|1079
25528|41 HO 6514|1078
23027|41 HO 2034|1076
44169|41 J 0169|1075
35133|41 HO 6078|1074
44603|41 HO 1572|1073
41785|41 AUJ 785|1069
44642|41 J 0085|1066
49042|41 HO 3042|1066
22004|41 HO 2044|1063
17077|41 HO 6136|1060
48107|41 AOC 202|1058
42637|41 J 4274|1057
10135|41 AUN 421|1057
41384|41 BR 384|1056
41018|41 RT 618|1055
17081|41 HO 6138|1054
25132|41 AIM 248|1051
41236|41 BR 236|1048
26058|41 J 3039|1047
48118|41 J 2045|1046
48087|41 J 2072|1044
47226|41 J 0452|1044
47002|41 J 0331|1041
67048|41 HO 2545|1041
23015|41 SP 203|1037
44436|41 J 0246|1036
48130|41 J 2030|1034
48143|41 HO 2114|1034
48005|41 HO 2106|1034
44685|41 HO 1521|1030
67038|41 HO 1340|1030
44537|41 J 0260|1025
49138|41 HO 3063|1019
41173|41 PN 272|1018
27026|41 HO 1394|1018
41273|41 BR 273|1017
41704|41 ALL 704|1017
48108|41 R 2136|1016
10306|41 HO 4405|1013
26027|41 HO 6405|1012
67010|41 HO 2518|1011
67504|41 HO 1346|1011
48142|41 BR 796|1011
49152|41 HO 3072|1009
48121|41 J 2006|1004
26069|41 ADV 536|1004
17066|41 M 5050|1003
67007|41 N 8306|1002
23026|41 HO 2032|1001
13001|41 NT 553|1000
41260|41 BR 260|1000
26080|41 HO 6004|998
67049|41 HO 2006|996
41295|41 BR 295|996
67034|41 HO 1343|994
47166|41 J 0453|992
26061|41 HO 6029|988
26049|41 H 7271|988
49307|41 J 7126|987
48116|41 HO 2056|987
41233|41 BR 233|987
41572|41 AIG 572|985
17040|41 J 3004|982
17010|41 HO 6412|982
47082|41 J 0410|981
36059|41 LV 147|980
42081|41 J 4165|979
41026|41 HB 626|977
41222|41 BR 222|972
44060|41 J 0060|970
41437|41 BR 437|968
25050|41 K 9515|967
49140|41 HO 3055|967
67042|41 ALL 314|967
41249|41 BR 249|965
35131|41 HO 6085|960
41291|41 BR 291|954
67014|41 AJS 825|954
41417|41 BR 417|947
35052|41 E 7329|946
36044|41 HO 2008|943
26025|41 AAJ 902|942
10183|34 HNN 78|942
36062|41 LG 928|939
47542|41 J 0486|939
42092|41 J 4170|937
41263|41 BR 263|937
41554|41 AIG 554|932
17057|41 ABZ 187|926
36010|41 HO 2010|925
44292|41 J 0292|921
44033|41 J 0033|920
67006|41 HO 2503|919
41016|41 RT 616|911
19011|41 HO 5624|911
36046|41 KT 235|910
41037|41 HB 637|910
24021|41 HO 2132|908
48148|41 HO 2117|906
48138|41 HO 2129|905
44570|41 J 0274|900
48125|41 HO 2119|900
49321|41 HO 3113|898
41386|41 BR 386|898
25012| 41 K 8444|894
17038|41 ACJ 694|891
49324|41 J 7113|890
41031|41 HB 631|890
47601|41 HO 1748|889
36062|41 HO 2011|888
67069|41 HO 2000|885
25127|41 HD 592|883
44164|41 HO 1624|882
44168|41 J 0168|878
22029|41 KU 889|877
44563|41 J 0283|871
17079|41 HO 6134|871
67075|41 H 5178|871
36052|41 HO 2013|870
37033|41 VF 038|868
44617|41 HO 1571|865
41270|41 BR 270|864
17064|41 HO 6415|860
16015|41 HO 1331|854
11304|41 HO 1334|850
44386|41 HO 1607|849
67029|41 ABF 119|848
49311|41 HO 3115|847
41032|41 HB 632|847
35118|41 BV 083|846
44227|41 J 0227|843
17082|41 HO 6151|841
38033|41 HT 580|840
67055|41 HO 1337|838
41439|41 BR 439|836
41166|41 PN 227|831
26007|41 HO 6401|830
48139|41 HO 2125|828
48021|41 HO 2109|828
17083|41 HO 6128|825
67004|41 ACH 711|823
67506|41 SP 290|816
49025|41 R 3448|814
10124|41 TG 641|811
13023|41 HO 5519|810
48133|41 HO 2069|810
38089|41 HO 1804|810
67039|41 ADD 378|810
44340|41 J 0158|802
48125|41 J 2067|798
22041|41 RE 138|797
13071|41 HO 5525|797
37023|41 HO 2143|793
41523|41 AIG 523|792
49180|41 HO 3044|788
67513|41 HO 1285|788
48089|41 B 5215|788
41342|41 BR 342|786
11302|41 HO 1335|785
17076|41 HO 6131|783
13057|41 HO 5516|777
48023|41 HO 2065|772
16010|41 HO 1328|767
47160|41 J 0396|763
41703|41 ALL 703|758
49323|41 HO 3114|752
17032|41 GD 577|752
41315|41 BR 315|750
13059|41 HO 5530|730
41716|41 ASC 716|727
45036|41 J 0518|720
67030|41 FC 640|719
19036|41 HO 5629|713
27016|41 HO 1401|712
22043|41 AGR 960|709
26048|41 HO 6002|705
47224|41 J 0384|701
25117|41 J 3318|700
48065|41 J 2020|700
17075|41 HO 6145|695
27006|41 ACK 563|690
67515|41 LG 868|689
42494|41 J 4315|687
41017|41 RT 617|686
41044|41 HG 644|686
17044|41 HO 6149|685
17078|41 HO 6137|684
49305|41 J 7127|682
48123|41 HO 2113|681
41163|41 PN 217|672
19031|41 HO 5630|668
67031|41 HO 1319|666
12084|41 M 9016|665
67505|41 HO 1293|663
49301|41 HO 3122|659
41178|41 PN 291|657
10152|41 VJ 561|652
67071|41 HO 2504|649
27007|41 SF 901|645
44646|41 HO 1881|638
10158|34 KU 0360|630
25130|41 J 3280|629
41444|41 UP 742|622
41254|41 BR 254|621
27023|41 ADP 255|616
48032|41 J 2049|614
67507|41 HO 1291|613
17056|41 HO 6143|612
48067|41 J 2041|607
49092|41 B 2176|601
67078|41 HO 1338|597
41363|41 BR 363|596
27032|41 ET 384|594
26096|41 HO 6021|593
67032|41 ADJ 814|590
37030|41 ALZ 338|589
10154|41 VB 893|582
42504|41 J 4365|581
27025|41 EK 533|580
17011|41 HO 6414|575
41299|41 BR 299|567
67001|41 HO 2517|564
41440|41 BR 440|556
26062|41 HO 6000|548
48088|41 BR 795|545
29053|41 E 0042|537
41164|41 PN 223|529
67508|41 HO 1284|525
44334|41 J 0258|518
41156|41 PN 191|517
10105|41 AYV 831|510
41277|41 BR 277|505
27024|41 ALJ 769|501
10202|41 U 2938|492
67076|41 HO 2549|487
27020|41 HO 1391|480
41427|41 BR 427|480
41766|41 ATT 766|480
36027|41 KK 369|473
44432|41 HO 1612|471
49309|41 J 7129|468
48089|41 HO 2076|459
27033|41 HO 1400|455
67074|41 BB 133|442
67073|41 ANN 018|439
49302|41 HO 3120|434
67070|41 ALS 190|424
10151|34 LKC 484|418
41606|41 AIG 606|416
41182|41 PN 319|411
44447|41 J 0279|394
38056|41 PF 032|381
25527|41 HO 6526|381
41165|41 PN 224|378
19033|41 HO 5627|378
41623|41 AKN 623|378
48037|41 HO 2128|372
41701|41 ALL 701|372
27013|41 AJD 404|371
41042|41 HB 642|370
41359|41 BR 359|360
48065|41 HO 2072|357
12092|41 M 9014|356
44529|41 HO 1935|353
41430|41 BR 430|346
48135|41 J 2014|345
42306|41 J 4222|339
41280|41 BR 280|339
41168|41 PN 234|333
41410|41 BR 410|325
25073|41 AHK 766|323
67501|41 HO 1287|320
41689|41 ALL 689|319
49308|41 HO 3117|316
27035|41 HO 1390|312
10105|41 ASV 805|311
48037|41 J 2076|301
44684|41 HO 1534|300
48067|41 HO 2093|298
27036|41 HO 1388|297
21073|41 HO 2167|289
41588|41 AIG 588|286
47021|41 J 0350|278
25030|41 HO 6155|272
44474|41 J 0177|269
49315|41 AEF 757|269
27031|41 HO 1389|268
67503|41 HO 1345|249
10303|41 J 4282|243
41029|41 HB 629|235
48139|41 J 2073|231
49058|41 B 1512|231
41558|41 AIG 558|224
12089|41 M 9015|218
41307|41 BR 307|214
41169|41 PN 236|194
17013|41 HO 6132|194
41615|41 AIC 615|192
41791|41 AUJ 791|187
41470|41 AYB 609|174
41279|41 BR 279|170
44251|41 J 0251|165
41335|41 BR 335|162
48135|41 HO 2066|155
38008|41 R 4866|150
41157|41 PN 197|148
41090|41 LV 489|148
10309|41 HO 4408|129
35148|41 HO 6111|128
41794|41 AUJ 794|126
10175|41 YE 036|125
41616|41 AIG 616|123
41171|41 PN 258|118
41434|41 BR 441|110
41796|41 AUJ 796|110
41795|41 AUJ 795|106
10304|41 J 4283|105
41176|41 PN 286|91
41426|41 BR 426|87
41798|41 AUJ 798|77
49056|41 HO 3071|74
41799|41 AUJ 799|71
41453|41 AVU 453|62
41793|41 AUJ 793|61
11301|41 HO 1333|55
41046|41 HB 646|55
41680|41 ALL 680|50
41792|41 AUJ 792|49
41697|41 ALL 697|34
41167|41 PN 233|31
10307|41 J 4286|30
41790|41 AUJ 790|27
41414|41 BR 414|21
41177|41 PN 290|1
